date,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2004-04-14,3575.515,188.0,94.2,284325,1.010
2004-04-15,3575.515,188.0,94.2,284325,1.030
2004-04-16,3575.515,188.0,94.2,284325,0.990
2004-04-19,3575.515,188.0,94.2,284325,1.000
2004-04-20,3575.515,188.0,94.2,284325,0.990
2004-04-21,3575.515,188.0,94.2,284325,0.990
2004-04-22,3575.515,188.0,94.2,284325,1.000
2004-04-23,3575.515,188.0,94.2,284325,0.990
2004-04-26,3575.515,188.0,94.2,284325,1.010
2004-04-27,3575.515,188.0,94.2,284325,0.990
2004-04-28,3575.515,188.0,94.2,284325,1.010
2004-04-29,3575.515,188.0,94.2,284325,1.030
2004-04-30,3575.515,188.0,94.2,284325,1.030
2004-05-03,3575.515,189.1,90.2,296253,1.030
2004-05-04,3575.515,189.1,90.2,296253,1.000
2004-05-05,3575.515,189.1,90.2,296253,0.990
2004-05-06,3575.515,189.1,90.2,296253,1.000
2004-05-07,3575.515,189.1,90.2,296253,0.990
2004-05-10,3575.515,189.1,90.2,296253,1.000
2004-05-11,3575.515,189.1,90.2,296253,0.960
2004-05-12,3575.515,189.1,90.2,296253,0.980
2004-05-13,3575.515,189.1,90.2,296253,1.000
2004-05-14,3575.515,189.1,90.2,296253,1.020
2004-05-17,3575.515,189.1,90.2,296253,1.050
2004-05-18,3575.515,189.1,90.2,296253,1.000
2004-05-19,3575.515,189.1,90.2,296253,1.000
2004-05-20,3575.515,189.1,90.2,296253,1.000
2004-05-21,3575.515,189.1,90.2,296253,0.990
2004-05-24,3575.515,189.1,90.2,296253,1.000
2004-05-25,3575.515,189.1,90.2,296253,1.000
2004-05-26,3575.515,189.1,90.2,296253,0.990
2004-05-27,3575.515,189.1,90.2,296253,1.000
2004-05-28,3575.515,189.1,90.2,296253,1.020
2004-05-31,3575.515,189.1,90.2,296253,1.020
2004-06-01,3575.515,189.7,95.6,289664,1.020
2004-06-02,3575.515,189.7,95.6,289664,0.980
2004-06-03,3575.515,189.7,95.6,289664,0.990
2004-06-04,3575.515,189.7,95.6,289664,0.990
2004-06-07,3575.515,189.7,95.6,289664,0.990
2004-06-08,3575.515,189.7,95.6,289664,0.970
2004-06-09,3575.515,189.7,95.6,289664,0.990
2004-06-10,3575.515,189.7,95.6,289664,1.000
2004-06-11,3575.515,189.7,95.6,289664,1.000
2004-06-14,3575.515,189.7,95.6,289664,1.020
2004-06-15,3575.515,189.7,95.6,289664,1.030
2004-06-16,3575.515,189.7,95.6,289664,1.000
2004-06-17,3575.515,189.7,95.6,289664,1.010
2004-06-18,3575.515,189.7,95.6,289664,1.000
2004-06-21,3575.515,189.7,95.6,289664,1.000
2004-06-22,3575.515,189.7,95.6,289664,1.000
2004-06-23,3575.515,189.7,95.6,289664,1.020
2004-06-24,3575.515,189.7,95.6,289664,1.030
2004-06-25,3575.515,189.7,95.6,289664,1.050
2004-06-28,3575.515,189.7,95.6,289664,1.090
2004-06-29,3575.515,189.7,95.6,289664,1.130
2004-06-30,3575.515,189.7,95.6,289664,1.380
2004-07-01,3617.667,189.4,96.7,294875,1.400
2004-07-02,3617.667,189.4,96.7,294875,1.250
2004-07-05,3617.667,189.4,96.7,294875,1.250
2004-07-06,3617.667,189.4,96.7,294875,1.300
2004-07-07,3617.667,189.4,96.7,294875,1.260
2004-07-08,3617.667,189.4,96.7,294875,1.260
2004-07-09,3617.667,189.4,96.7,294875,1.240
2004-07-12,3617.667,189.4,96.7,294875,1.260
2004-07-13,3617.667,189.4,96.7,294875,1.240
2004-07-14,3617.667,189.4,96.7,294875,1.240
2004-07-15,3617.667,189.4,96.7,294875,1.300
2004-07-16,3617.667,189.4,96.7,294875,1.240
2004-07-19,3617.667,189.4,96.7,294875,1.250
2004-07-20,3617.667,189.4,96.7,294875,1.250
2004-07-21,3617.667,189.4,96.7,294875,1.250
2004-07-22,3617.667,189.4,96.7,294875,1.260
2004-07-23,3617.667,189.4,96.7,294875,1.250
2004-07-26,3617.667,189.4,96.7,294875,1.270
2004-07-27,3617.667,189.4,96.7,294875,1.270
2004-07-28,3617.667,189.4,96.7,294875,1.290
2004-07-29,3617.667,189.4,96.7,294875,1.300
2004-07-30,3617.667,189.4,96.7,294875,1.290
2004-08-02,3617.667,189.5,95.9,294133,1.280
2004-08-03,3617.667,189.5,95.9,294133,1.240
2004-08-04,3617.667,189.5,95.9,294133,1.220
2004-08-05,3617.667,189.5,95.9,294133,1.300
2004-08-06,3617.667,189.5,95.9,294133,1.320
2004-08-09,3617.667,189.5,95.9,294133,1.350
2004-08-10,3617.667,189.5,95.9,294133,1.430
2004-08-11,3617.667,189.5,95.9,294133,1.500
2004-08-12,3617.667,189.5,95.9,294133,1.510
2004-08-13,3617.667,189.5,95.9,294133,1.480
2004-08-16,3617.667,189.5,95.9,294133,1.430
2004-08-17,3617.667,189.5,95.9,294133,1.200
2004-08-18,3617.667,189.5,95.9,294133,1.390
2004-08-19,3617.667,189.5,95.9,294133,1.500
2004-08-20,3617.667,189.5,95.9,294133,1.500
2004-08-23,3617.667,189.5,95.9,294133,1.510
2004-08-24,3617.667,189.5,95.9,294133,1.510
2004-08-25,3617.667,189.5,95.9,294133,1.550
2004-08-26,3617.667,189.5,95.9,294133,1.550
2004-08-27,3617.667,189.5,95.9,294133,1.520
2004-08-30,3617.667,189.5,95.9,294133,1.540
2004-08-31,3617.667,189.5,95.9,294133,1.550
2004-09-01,3617.667,189.9,94.2,282974,1.530
2004-09-02,3617.667,189.9,94.2,282974,1.510
2004-09-03,3617.667,189.9,94.2,282974,1.480
2004-09-06,3617.667,189.9,94.2,282974,1.480
2004-09-07,3617.667,189.9,94.2,282974,1.540
2004-09-08,3617.667,189.9,94.2,282974,1.510
2004-09-09,3617.667,189.9,94.2,282974,1.490
2004-09-10,3617.667,189.9,94.2,282974,1.480
2004-09-13,3617.667,189.9,94.2,282974,1.510
2004-09-14,3617.667,189.9,94.2,282974,1.400
2004-09-15,3617.667,189.9,94.2,282974,1.570
2004-09-16,3617.667,189.9,94.2,282974,1.610
2004-09-17,3617.667,189.9,94.2,282974,1.580
2004-09-20,3617.667,189.9,94.2,282974,1.640
2004-09-21,3617.667,189.9,94.2,282974,1.700
2004-09-22,3617.667,189.9,94.2,282974,1.780
2004-09-23,3617.667,189.9,94.2,282974,1.800
2004-09-24,3617.667,189.9,94.2,282974,1.760
2004-09-27,3617.667,189.9,94.2,282974,1.760
2004-09-28,3617.667,189.9,94.2,282974,1.720
2004-09-29,3617.667,189.9,94.2,282974,1.760
2004-09-30,3617.667,189.9,94.2,282974,1.940
2004-10-01,3721.678,190.9,91.7,287468,1.860
2004-10-04,3721.678,190.9,91.7,287468,1.770
2004-10-05,3721.678,190.9,91.7,287468,1.730
2004-10-06,3721.678,190.9,91.7,287468,1.740
2004-10-07,3721.678,190.9,91.7,287468,1.760
2004-10-08,3721.678,190.9,91.7,287468,1.710
2004-10-11,3721.678,190.9,91.7,287468,1.710
2004-10-12,3721.678,190.9,91.7,287468,1.780
2004-10-13,3721.678,190.9,91.7,287468,1.730
2004-10-14,3721.678,190.9,91.7,287468,1.770
2004-10-15,3721.678,190.9,91.7,287468,1.790
2004-10-18,3721.678,190.9,91.7,287468,1.730
2004-10-19,3721.678,190.9,91.7,287468,1.720
2004-10-20,3721.678,190.9,91.7,287468,1.740
2004-10-21,3721.678,190.9,91.7,287468,1.760
2004-10-22,3721.678,190.9,91.7,287468,1.720
2004-10-25,3721.678,190.9,91.7,287468,1.760
2004-10-26,3721.678,190.9,91.7,287468,1.720
2004-10-27,3721.678,190.9,91.7,287468,1.770
2004-10-28,3721.678,190.9,91.7,287468,1.790
2004-10-29,3721.678,190.9,91.7,287468,1.790
2004-11-01,3721.678,191.0,92.8,294278,1.830
2004-11-02,3721.678,191.0,92.8,294278,1.740
2004-11-03,3721.678,191.0,92.8,294278,1.730
2004-11-04,3721.678,191.0,92.8,294278,1.770
2004-11-05,3721.678,191.0,92.8,294278,1.760
2004-11-08,3721.678,191.0,92.8,294278,1.800
2004-11-09,3721.678,191.0,92.8,294278,1.790
2004-11-10,3721.678,191.0,92.8,294278,1.920
2004-11-11,3721.678,191.0,92.8,294278,1.920
2004-11-12,3721.678,191.0,92.8,294278,2.020
2004-11-15,3721.678,191.0,92.8,294278,2.060
2004-11-16,3721.678,191.0,92.8,294278,1.980
2004-11-17,3721.678,191.0,92.8,294278,1.990
2004-11-18,3721.678,191.0,92.8,294278,1.990
2004-11-19,3721.678,191.0,92.8,294278,1.990
2004-11-22,3721.678,191.0,92.8,294278,2.010
2004-11-23,3721.678,191.0,92.8,294278,2.000
2004-11-24,3721.678,191.0,92.8,294278,2.020
2004-11-25,3721.678,191.0,92.8,294278,2.020
2004-11-26,3721.678,191.0,92.8,294278,2.010
2004-11-29,3721.678,191.0,92.8,294278,2.030
2004-11-30,3721.678,191.0,92.8,294278,2.020
2004-12-01,3721.678,190.3,97.1,354627,2.040
2004-12-02,3721.678,190.3,97.1,354627,2.000
2004-12-03,3721.678,190.3,97.1,354627,1.980
2004-12-06,3721.678,190.3,97.1,354627,2.040
2004-12-07,3721.678,190.3,97.1,354627,1.990
2004-12-08,3721.678,190.3,97.1,354627,2.010
2004-12-09,3721.678,190.3,97.1,354627,2.050
2004-12-10,3721.678,190.3,97.1,354627,2.090
2004-12-13,3721.678,190.3,97.1,354627,2.180
2004-12-14,3721.678,190.3,97.1,354627,2.240
2004-12-15,3721.678,190.3,97.1,354627,2.310
2004-12-16,3721.678,190.3,97.1,354627,2.260
2004-12-17,3721.678,190.3,97.1,354627,2.230
2004-12-20,3721.678,190.3,97.1,354627,2.260
2004-12-21,3721.678,190.3,97.1,354627,2.240
2004-12-22,3721.678,190.3,97.1,354627,2.250
2004-12-23,3721.678,190.3,97.1,354627,2.340
2004-12-24,3721.678,190.3,97.1,354627,2.270
2004-12-27,3721.678,190.3,97.1,354627,2.240
2004-12-28,3721.678,190.3,97.1,354627,2.240
2004-12-29,3721.678,190.3,97.1,354627,2.230
2004-12-30,3721.678,190.3,97.1,354627,2.240
2004-12-31,3721.678,190.3,97.1,354627,1.970
2005-01-03,3603.67,190.7,95.5,263469,2.310
2005-01-04,3603.67,190.7,95.5,263469,2.250
2005-01-05,3603.67,190.7,95.5,263469,2.250
2005-01-06,3603.67,190.7,95.5,263469,2.250
2005-01-07,3603.67,190.7,95.5,263469,2.240
2005-01-10,3603.67,190.7,95.5,263469,2.260
2005-01-11,3603.67,190.7,95.5,263469,2.240
2005-01-12,3603.67,190.7,95.5,263469,2.250
2005-01-13,3603.67,190.7,95.5,263469,2.290
2005-01-14,3603.67,190.7,95.5,263469,2.290
2005-01-17,3603.67,190.7,95.5,263469,2.290
2005-01-18,3603.67,190.7,95.5,263469,2.310
2005-01-19,3603.67,190.7,95.5,263469,2.190
2005-01-20,3603.67,190.7,95.5,263469,2.250
2005-01-21,3603.67,190.7,95.5,263469,2.260
2005-01-24,3603.67,190.7,95.5,263469,2.260
2005-01-25,3603.67,190.7,95.5,263469,2.290
2005-01-26,3603.67,190.7,95.5,263469,2.330
2005-01-27,3603.67,190.7,95.5,263469,2.390
2005-01-28,3603.67,190.7,95.5,263469,2.480
2005-01-31,3603.67,190.7,95.5,263469,2.500
2005-02-01,3603.67,191.8,94.1,265320,2.400
2005-02-02,3603.67,191.8,94.1,265320,2.290
2005-02-03,3603.67,191.8,94.1,265320,2.490
2005-02-04,3603.67,191.8,94.1,265320,2.510
2005-02-07,3603.67,191.8,94.1,265320,2.500
2005-02-08,3603.67,191.8,94.1,265320,2.480
2005-02-09,3603.67,191.8,94.1,265320,2.500
2005-02-10,3603.67,191.8,94.1,265320,2.510
2005-02-11,3603.67,191.8,94.1,265320,2.500
2005-02-14,3603.67,191.8,94.1,265320,2.510
2005-02-15,3603.67,191.8,94.1,265320,2.530
2005-02-16,3603.67,191.8,94.1,265320,2.480
2005-02-17,3603.67,191.8,94.1,265320,2.500
2005-02-18,3603.67,191.8,94.1,265320,2.510
2005-02-21,3603.67,191.8,94.1,265320,2.510
2005-02-22,3603.67,191.8,94.1,265320,2.570
2005-02-23,3603.67,191.8,94.1,265320,2.530
2005-02-24,3603.67,191.8,94.1,265320,2.550
2005-02-25,3603.67,191.8,94.1,265320,2.540
2005-02-28,3603.67,191.8,94.1,265320,2.520
2005-03-01,3603.67,193.3,92.6,306384,2.390
2005-03-02,3603.67,193.3,92.6,306384,2.480
2005-03-03,3603.67,193.3,92.6,306384,2.510
2005-03-04,3603.67,193.3,92.6,306384,2.500
2005-03-07,3603.67,193.3,92.6,306384,2.510
2005-03-08,3603.67,193.3,92.6,306384,2.490
2005-03-09,3603.67,193.3,92.6,306384,2.500
2005-03-10,3603.67,193.3,92.6,306384,2.520
2005-03-11,3603.67,193.3,92.6,306384,2.510
2005-03-14,3603.67,193.3,92.6,306384,2.590
2005-03-15,3603.67,193.3,92.6,306384,2.610
2005-03-16,3603.67,193.3,92.6,306384,2.570
2005-03-17,3603.67,193.3,92.6,306384,2.680
2005-03-18,3603.67,193.3,92.6,306384,2.700
2005-03-21,3603.67,193.3,92.6,306384,2.710
2005-03-22,3603.67,193.3,92.6,306384,2.720
2005-03-23,3603.67,193.3,92.6,306384,2.730
2005-03-24,3603.67,193.3,92.6,306384,2.750
2005-03-25,3603.67,193.3,92.6,306384,2.800
2005-03-28,3603.67,193.3,92.6,306384,2.790
2005-03-29,3603.67,193.3,92.6,306384,2.720
2005-03-30,3603.67,193.3,92.6,306384,2.740
2005-03-31,3603.67,193.3,92.6,306384,2.960
2005-04-01,3701.582,194.6,87.7,302054,2.830
2005-04-04,3701.582,194.6,87.7,302054,2.780
2005-04-05,3701.582,194.6,87.7,302054,2.720
2005-04-06,3701.582,194.6,87.7,302054,2.730
2005-04-07,3701.582,194.6,87.7,302054,2.760
2005-04-08,3701.582,194.6,87.7,302054,2.750
2005-04-11,3701.582,194.6,87.7,302054,2.780
2005-04-12,3701.582,194.6,87.7,302054,2.770
2005-04-13,3701.582,194.6,87.7,302054,2.760
2005-04-14,3701.582,194.6,87.7,302054,2.790
2005-04-15,3701.582,194.6,87.7,302054,2.820
2005-04-18,3701.582,194.6,87.7,302054,2.750
2005-04-19,3701.582,194.6,87.7,302054,2.740
2005-04-20,3701.582,194.6,87.7,302054,2.740
2005-04-21,3701.582,194.6,87.7,302054,2.750
2005-04-22,3701.582,194.6,87.7,302054,2.740
2005-04-25,3701.582,194.6,87.7,302054,2.820
2005-04-26,3701.582,194.6,87.7,302054,2.780
2005-04-27,3701.582,194.6,87.7,302054,2.630
2005-04-28,3701.582,194.6,87.7,302054,2.890
2005-04-29,3701.582,194.6,87.7,302054,2.970
2005-05-02,3701.582,194.4,86.9,311292,2.980
2005-05-03,3701.582,194.4,86.9,311292,2.950
2005-05-04,3701.582,194.4,86.9,311292,2.990
2005-05-05,3701.582,194.4,86.9,311292,2.990
2005-05-06,3701.582,194.4,86.9,311292,2.980
2005-05-09,3701.582,194.4,86.9,311292,2.990
2005-05-10,3701.582,194.4,86.9,311292,2.990
2005-05-11,3701.582,194.4,86.9,311292,2.990
2005-05-12,3701.582,194.4,86.9,311292,3.010
2005-05-13,3701.582,194.4,86.9,311292,3.010
2005-05-16,3701.582,194.4,86.9,311292,3.060
2005-05-17,3701.582,194.4,86.9,311292,2.990
2005-05-18,3701.582,194.4,86.9,311292,3.000
2005-05-19,3701.582,194.4,86.9,311292,3.020
2005-05-20,3701.582,194.4,86.9,311292,3.010
2005-05-23,3701.582,194.4,86.9,311292,3.010
2005-05-24,3701.582,194.4,86.9,311292,2.990
2005-05-25,3701.582,194.4,86.9,311292,3.010
2005-05-26,3701.582,194.4,86.9,311292,3.010
2005-05-27,3701.582,194.4,86.9,311292,3.010
2005-05-30,3701.582,194.4,86.9,311292,3.010
2005-05-31,3701.582,194.4,86.9,311292,3.090
2005-06-01,3701.582,194.5,96.0,317375,3.020
2005-06-02,3701.582,194.5,96.0,317375,3.000
2005-06-03,3701.582,194.5,96.0,317375,2.990
2005-06-06,3701.582,194.5,96.0,317375,3.000
2005-06-07,3701.582,194.5,96.0,317375,2.960
2005-06-08,3701.582,194.5,96.0,317375,2.960
2005-06-09,3701.582,194.5,96.0,317375,3.010
2005-06-10,3701.582,194.5,96.0,317375,3.010
2005-06-13,3701.582,194.5,96.0,317375,3.040
2005-06-14,3701.582,194.5,96.0,317375,3.010
2005-06-15,3701.582,194.5,96.0,317375,3.050
2005-06-16,3701.582,194.5,96.0,317375,3.000
2005-06-17,3701.582,194.5,96.0,317375,2.990
2005-06-20,3701.582,194.5,96.0,317375,3.010
2005-06-21,3701.582,194.5,96.0,317375,2.960
2005-06-22,3701.582,194.5,96.0,317375,2.930
2005-06-23,3701.582,194.5,96.0,317375,3.050
2005-06-24,3701.582,194.5,96.0,317375,3.070
2005-06-27,3701.582,194.5,96.0,317375,3.170
2005-06-28,3701.582,194.5,96.0,317375,3.170
2005-06-29,3701.582,194.5,96.0,317375,3.200
2005-06-30,3701.582,194.5,96.0,317375,3.350
2005-07-01,3767.844,195.4,96.5,316887,3.360
2005-07-04,3767.844,195.4,96.5,316887,3.360
2005-07-05,3767.844,195.4,96.5,316887,3.270
2005-07-06,3767.844,195.4,96.5,316887,2.990
2005-07-07,3767.844,195.4,96.5,316887,3.180
2005-07-08,3767.844,195.4,96.5,316887,3.220
2005-07-11,3767.844,195.4,96.5,316887,3.230
2005-07-12,3767.844,195.4,96.5,316887,3.230
2005-07-13,3767.844,195.4,96.5,316887,3.270
2005-07-14,3767.844,195.4,96.5,316887,3.320
2005-07-15,3767.844,195.4,96.5,316887,3.320
2005-07-18,3767.844,195.4,96.5,316887,3.190
2005-07-19,3767.844,195.4,96.5,316887,3.130
2005-07-20,3767.844,195.4,96.5,316887,3.250
2005-07-21,3767.844,195.4,96.5,316887,3.270
2005-07-22,3767.844,195.4,96.5,316887,3.250
2005-07-25,3767.844,195.4,96.5,316887,3.280
2005-07-26,3767.844,195.4,96.5,316887,3.250
2005-07-27,3767.844,195.4,96.5,316887,3.270
2005-07-28,3767.844,195.4,96.5,316887,3.270
2005-07-29,3767.844,195.4,96.5,316887,3.310
2005-08-01,3767.844,196.4,89.1,321409,3.300
2005-08-02,3767.844,196.4,89.1,321409,3.200
2005-08-03,3767.844,196.4,89.1,321409,3.350
2005-08-04,3767.844,196.4,89.1,321409,3.440
2005-08-05,3767.844,196.4,89.1,321409,3.490
2005-08-08,3767.844,196.4,89.1,321409,3.500
2005-08-09,3767.844,196.4,89.1,321409,3.470
2005-08-10,3767.844,196.4,89.1,321409,3.480
2005-08-11,3767.844,196.4,89.1,321409,3.510
2005-08-12,3767.844,196.4,89.1,321409,3.550
2005-08-15,3767.844,196.4,89.1,321409,3.610
2005-08-16,3767.844,196.4,89.1,321409,3.460
2005-08-17,3767.844,196.4,89.1,321409,3.570
2005-08-18,3767.844,196.4,89.1,321409,3.500
2005-08-19,3767.844,196.4,89.1,321409,3.540
2005-08-22,3767.844,196.4,89.1,321409,3.510
2005-08-23,3767.844,196.4,89.1,321409,3.490
2005-08-24,3767.844,196.4,89.1,321409,3.500
2005-08-25,3767.844,196.4,89.1,321409,3.550
2005-08-26,3767.844,196.4,89.1,321409,3.540
2005-08-29,3767.844,196.4,89.1,321409,3.540
2005-08-30,3767.844,196.4,89.1,321409,3.520
2005-08-31,3767.844,196.4,89.1,321409,3.630
2005-09-01,3767.844,198.8,76.9,300439,3.570
2005-09-02,3767.844,198.8,76.9,300439,3.490
2005-09-05,3767.844,198.8,76.9,300439,3.490
2005-09-06,3767.844,198.8,76.9,300439,3.570
2005-09-07,3767.844,198.8,76.9,300439,3.480
2005-09-08,3767.844,198.8,76.9,300439,3.490
2005-09-09,3767.844,198.8,76.9,300439,3.490
2005-09-12,3767.844,198.8,76.9,300439,3.500
2005-09-13,3767.844,198.8,76.9,300439,3.450
2005-09-14,3767.844,198.8,76.9,300439,3.540
2005-09-15,3767.844,198.8,76.9,300439,3.670
2005-09-16,3767.844,198.8,76.9,300439,3.620
2005-09-19,3767.844,198.8,76.9,300439,3.620
2005-09-20,3767.844,198.8,76.9,300439,3.670
2005-09-21,3767.844,198.8,76.9,300439,3.720
2005-09-22,3767.844,198.8,76.9,300439,3.770
2005-09-23,3767.844,198.8,76.9,300439,3.760
2005-09-26,3767.844,198.8,76.9,300439,3.830
2005-09-27,3767.844,198.8,76.9,300439,3.730
2005-09-28,3767.844,198.8,76.9,300439,3.760
2005-09-29,3767.844,198.8,76.9,300439,3.820
2005-09-30,3767.844,198.8,76.9,300439,3.930
2005-10-03,3828.173,199.2,74.2,302213,3.870
2005-10-04,3828.173,199.2,74.2,302213,3.750
2005-10-05,3828.173,199.2,74.2,302213,3.750
2005-10-06,3828.173,199.2,74.2,302213,3.760
2005-10-07,3828.173,199.2,74.2,302213,3.730
2005-10-10,3828.173,199.2,74.2,302213,3.730
2005-10-11,3828.173,199.2,74.2,302213,3.720
2005-10-12,3828.173,199.2,74.2,302213,3.360
2005-10-13,3828.173,199.2,74.2,302213,3.750
2005-10-14,3828.173,199.2,74.2,302213,3.770
2005-10-17,3828.173,199.2,74.2,302213,3.820
2005-10-18,3828.173,199.2,74.2,302213,3.710
2005-10-19,3828.173,199.2,74.2,302213,3.710
2005-10-20,3828.173,199.2,74.2,302213,3.770
2005-10-21,3828.173,199.2,74.2,302213,3.760
2005-10-24,3828.173,199.2,74.2,302213,3.760
2005-10-25,3828.173,199.2,74.2,302213,3.740
2005-10-26,3828.173,199.2,74.2,302213,3.750
2005-10-27,3828.173,199.2,74.2,302213,3.850
2005-10-28,3828.173,199.2,74.2,302213,3.900
2005-10-31,3828.173,199.2,74.2,302213,4.020
2005-11-01,3828.173,197.6,81.6,311715,3.990
2005-11-02,3828.173,197.6,81.6,311715,3.990
2005-11-03,3828.173,197.6,81.6,311715,4.010
2005-11-04,3828.173,197.6,81.6,311715,4.000
2005-11-07,3828.173,197.6,81.6,311715,3.990
2005-11-08,3828.173,197.6,81.6,311715,3.950
2005-11-09,3828.173,197.6,81.6,311715,4.020
2005-11-10,3828.173,197.6,81.6,311715,3.980
2005-11-11,3828.173,197.6,81.6,311715,3.980
2005-11-14,3828.173,197.6,81.6,311715,4.030
2005-11-15,3828.173,197.6,81.6,311715,3.970
2005-11-16,3828.173,197.6,81.6,311715,3.960
2005-11-17,3828.173,197.6,81.6,311715,3.980
2005-11-18,3828.173,197.6,81.6,311715,4.000
2005-11-21,3828.173,197.6,81.6,311715,4.030
2005-11-22,3828.173,197.6,81.6,311715,3.990
2005-11-23,3828.173,197.6,81.6,311715,4.010
2005-11-24,3828.173,197.6,81.6,311715,4.010
2005-11-25,3828.173,197.6,81.6,311715,4.030
2005-11-28,3828.173,197.6,81.6,311715,4.01
2005-11-29,3828.173,197.6,81.6,311715,3.99
2005-11-30,3828.173,197.6,81.6,311715,4.03
2005-12-01,3828.173,196.8,91.5,370726,4.03
2005-12-02,3828.173,196.8,91.5,370726,4.00
